,location,total_sqft,bath,price,bhk
8248,other,1100.0,2.0,60.0,2.0
8249,other,1600.0,3.0,172.0,4.0
8250,other,1450.0,2.0,85.0,3.0
8251,other,2000.0,3.0,166.0,4.0
8255,other,1756.0,3.0,100.0,3.0
8256,other,1532.0,3.0,92.0,3.0
8257,other,1650.0,3.0,110.0,3.0
8258,other,1200.0,2.0,66.0,2.0
8260,other,1525.0,2.0,122.0,3.0
8264,other,2400.0,3.0,200.0,4.0
8265,other,1000.0,2.0,130.0,2.0
8267,other,3040.0,1.0,180.0,2.0
8269,other,1390.0,3.0,120.0,3.0
8271,other,1135.0,2.0,68.0,2.0
8272,other,900.0,2.0,55.0,2.0
8276,other,2500.0,3.0,250.0,3.0
8280,other,1269.72,2.0,68.0,2.0
8281,other,1168.0,3.0,70.0,3.0
8283,other,2100.0,4.0,155.0,4.0
8285,other,1515.0,3.0,93.93,3.0
8290,other,2700.0,4.0,214.0,6.0
8291,other,2000.0,3.0,210.0,3.0
8292,other,2400.0,4.0,300.0,5.0
8293,other,1760.0,3.0,176.0,3.0
8294,other,595.0,1.0,42.0,1.0
8299,other,1170.0,2.0,86.0,2.0
8300,other,2200.0,4.0,235.0,4.0
8308,other,1650.0,3.0,175.0,3.0
8310,other,1670.0,3.0,91.86,3.0
8314,other,1250.0,2.0,80.0,3.0
8315,other,1650.0,4.0,160.0,3.0
8316,other,800.0,2.0,50.0,2.0
8317,other,1225.0,2.0,150.0,2.0
8319,other,3675.0,4.0,367.0,4.0
8320,other,1200.0,2.0,150.0,2.0
8323,other,1350.0,2.0,80.0,2.0
8325,other,1614.0,3.0,110.0,3.0
8326,other,1188.0,2.0,73.0,2.0
8327,other,1480.0,3.0,90.0,3.0
8328,other,680.0,2.0,42.0,2.0
8331,other,955.0,2.0,53.55,2.0
8333,other,2479.13,3.0,215.0,3.0
8334,other,1100.0,2.0,106.0,2.0
8337,other,1925.0,3.0,120.0,3.0
8338,other,650.0,1.0,26.0,1.0
8340,other,2000.0,3.0,207.0,3.0
8341,other,1050.0,2.0,110.0,2.0
8343,other,2204.0,2.0,305.0,3.0
8349,other,1685.0,2.0,110.0,3.0
8351,other,1550.0,3.0,110.0,3.0
8352,other,500.0,1.0,20.0,1.0
8354,other,3155.0,4.0,370.0,3.0
8355,other,1765.0,3.0,105.0,3.0
8356,other,1265.0,2.0,70.0,2.0
8357,other,1012.0,2.0,59.0,2.0
8358,other,2045.0,4.0,154.0,3.0
8360,other,2400.0,4.0,280.0,6.0
8361,other,581.91,2.0,25.0,1.0
8362,other,1158.0,2.0,85.0,3.0
8363,other,925.0,2.0,51.0,2.0
8364,other,1415.0,2.0,110.0,2.0
8367,other,4750.0,5.0,600.0,4.0
8368,other,1840.0,3.0,155.0,3.0
8369,other,1350.0,2.0,185.0,2.0
8370,other,824.0,2.0,60.0,2.0
8371,other,1340.0,2.0,100.0,3.0
8372,other,1620.0,2.0,110.0,3.0
8373,other,1533.0,3.0,115.0,3.0
8374,other,1560.0,3.0,85.0,3.0
8376,other,750.0,1.0,25.0,1.0
8377,other,1375.0,2.0,85.0,3.0
8384,other,1500.0,3.0,88.0,3.0
8386,other,1140.0,2.0,76.0,2.0
8387,other,1198.0,2.0,84.0,2.0
8388,other,4000.0,4.0,520.0,4.0
8390,other,1370.0,2.0,75.0,2.0
8394,other,1000.0,1.0,55.0,2.0
8395,other,1200.0,2.0,125.0,2.0
8399,other,1050.0,1.0,70.0,1.0
8400,other,1200.0,2.0,80.0,3.0
8408,other,400.0,1.0,14.0,1.0
8410,other,1575.0,4.0,150.0,5.0
8412,other,4800.0,5.0,629.0,4.0
8413,other,1200.0,2.0,70.0,2.0
8415,other,1100.0,2.0,60.0,2.0
8417,other,1300.0,2.0,79.0,2.0
8419,other,3500.0,4.0,350.0,4.0
8421,other,1000.0,2.0,110.0,3.0
8428,other,2400.0,3.0,260.0,3.0
8429,other,1533.0,3.0,85.0,3.0
8432,other,1452.55,2.0,110.0,2.0
8433,other,2357.0,3.0,151.0,3.0
8434,other,1170.0,2.0,105.0,2.0
8435,other,1411.0,3.0,91.72,3.0
8437,other,3095.0,3.0,375.0,3.0
8439,other,1100.0,3.0,78.0,3.0
8441,other,3600.0,4.0,365.0,4.0
8444,other,1945.0,3.0,120.0,3.0
8446,other,1650.0,3.0,165.0,3.0
8447,other,351.0,1.0,16.0,1.0
8448,other,1550.0,2.0,150.0,3.0
8450,other,1150.0,2.0,75.0,3.0
8451,other,1200.0,3.0,74.0,3.0
8452,other,1229.0,3.0,86.03,3.0
8453,other,1030.0,2.0,61.0,2.0
8454,other,600.0,1.0,32.0,1.0
8455,other,1165.0,2.0,135.0,2.0
8458,other,3000.0,4.0,240.0,4.0
8460,other,1315.0,2.0,90.0,2.0
8461,other,1210.0,2.0,72.0,2.0
8462,other,11338.0,9.0,1000.0,6.0
8464,other,30000.0,4.0,2100.0,4.0
8466,other,1170.0,2.0,68.0,2.0
8467,other,1600.0,2.0,110.0,2.0
8469,other,1370.0,2.0,75.0,3.0
8471,other,1980.0,3.0,224.0,3.0
8473,other,1700.0,3.0,97.0,3.0
8474,other,1900.0,3.0,160.0,3.0
8476,other,1100.0,2.0,75.0,2.0
8477,other,1929.0,3.0,115.0,3.0
8478,other,3161.0,4.0,214.0,4.0
8480,other,3515.0,3.0,420.0,3.0
8482,other,1100.0,2.0,70.0,2.0
8484,other,440.0,1.0,28.0,1.0
8487,other,700.0,1.0,41.0,1.0
8492,other,3000.0,3.0,250.0,3.0
8493,other,1100.0,2.0,61.0,2.0
8494,other,1260.0,1.0,41.0,1.0
8495,other,1500.0,1.0,37.5,1.0
8496,other,600.0,1.0,17.0,1.0
8498,other,1165.0,2.0,75.0,2.0
8499,other,1272.0,4.0,75.0,3.0
8501,other,1600.0,5.0,140.0,5.0
8503,other,1000.0,2.0,65.0,3.0
8505,other,2400.0,4.0,325.0,3.0
8507,other,1463.0,1.0,142.0,2.0
8509,other,2401.0,3.0,185.0,3.0
8510,other,1875.0,2.0,235.0,3.0
8512,other,890.0,1.0,75.0,1.0
8515,other,2400.0,3.0,290.0,3.0
8517,other,1690.0,3.0,100.0,3.0
8520,other,1350.0,2.0,90.0,2.0
8521,other,1460.0,3.0,88.0,3.0
8522,other,1685.0,3.0,95.0,3.0
8523,other,800.0,1.0,52.0,1.0
8524,other,4000.0,5.0,280.0,4.0
8526,other,792.0,2.0,70.0,2.0
8529,other,2400.0,5.0,235.0,5.0
8532,other,461.82,1.0,31.7,1.0
8533,other,1500.0,2.0,85.0,3.0
8536,other,1260.0,2.0,75.0,2.0
8538,other,12000.0,12.0,525.0,10.0
8540,other,2820.0,3.0,285.0,3.0
8541,other,1950.0,3.0,130.0,3.0
8543,other,1350.0,2.0,140.0,3.0
8544,other,4051.0,4.0,345.0,4.0
8545,other,2100.0,3.0,170.0,3.0
8546,other,1991.0,3.0,160.0,3.0
8548,other,1200.0,3.0,66.0,3.0
8550,other,3000.0,4.0,342.0,4.0
8551,other,2400.0,6.0,245.0,6.0
8553,other,1375.0,2.0,105.0,2.0
8554,other,1693.0,3.0,108.0,3.0
8561,other,1150.0,2.0,77.5,3.0
8565,other,1058.0,2.0,60.0,2.0
8566,other,900.0,1.0,30.0,1.0
8567,other,1672.0,3.0,150.0,3.0
8570,other,1250.0,3.0,139.0,3.0
8571,other,1468.0,3.0,130.0,2.0
8575,other,1480.0,2.0,145.0,3.0
8578,other,2280.0,3.0,285.0,3.0
8579,other,2000.0,3.0,200.0,3.0
8582,other,1080.0,2.0,75.0,3.0
8583,other,2400.0,2.0,150.0,3.0
8585,other,1125.0,2.0,75.0,2.0
8586,other,1596.0,3.0,95.0,3.0
8587,other,1639.0,3.0,123.0,3.0
8589,other,1740.0,3.0,199.0,3.0
8590,other,1372.0,2.0,90.0,3.0
8592,other,6200.0,5.0,720.0,5.0
8595,other,925.0,2.0,63.0,2.0
8596,other,1200.0,3.0,95.0,4.0
8597,other,1200.0,2.0,79.0,2.0
8598,other,2500.0,3.0,270.0,3.0
8599,other,1584.0,3.0,145.0,4.0
8600,other,1570.0,3.0,115.0,3.0
8601,other,3000.0,3.0,400.0,3.0
8605,other,1750.0,3.0,180.0,3.0
8606,other,1500.0,1.0,160.0,2.0
8607,other,2100.0,6.0,275.0,6.0
8609,other,705.0,1.0,36.5,1.0
8610,other,1340.0,3.0,77.0,3.0
8614,other,1260.0,1.0,41.0,1.0
8615,other,1200.0,2.0,125.0,2.0
8616,other,1270.0,2.0,175.0,4.0
8617,other,1200.0,3.0,130.0,3.0
8618,other,3595.0,6.0,360.0,4.0
8620,other,3100.0,5.0,385.0,4.0
8622,other,1200.0,4.0,150.0,4.0
8623,other,3259.0,3.0,270.0,3.0
8626,other,596.0,1.0,42.0,1.0
8627,other,10000.0,16.0,550.0,16.0
8628,other,1200.0,4.0,110.0,4.0
8629,other,1910.0,3.0,190.0,3.0
8632,other,1750.0,3.0,149.0,3.0
8634,other,985.0,2.0,63.0,2.0
8635,other,1300.0,2.0,129.0,2.0
8636,other,1490.0,2.0,88.0,3.0
8640,other,650.0,1.0,30.0,1.0
8641,other,1500.0,2.0,89.99,3.0
8642,other,1350.0,4.0,145.0,4.0
8643,other,910.0,1.0,42.0,1.0
8646,other,532.0,1.0,22.49,1.0
8647,other,1060.0,3.0,62.0,3.0
8649,other,1550.0,2.0,160.0,2.0
8653,other,1000.0,2.0,80.0,2.0
8655,other,1500.0,2.0,97.0,3.0
8656,other,1865.0,4.0,140.0,3.0
8658,other,3500.0,4.0,245.0,4.0
8662,other,1320.0,2.0,73.0,3.0
8663,other,2150.0,6.0,205.0,6.0
8666,other,675.0,3.0,52.0,2.0
8667,other,1801.0,3.0,139.0,3.0
8669,other,2990.0,4.0,324.0,4.0
8670,other,2400.0,2.0,160.0,2.0
8672,other,1150.0,2.0,75.0,2.0
8673,other,1200.0,3.0,165.0,3.0
8680,other,1390.0,2.0,80.0,3.0
8681,other,1550.0,2.0,90.0,3.0
8684,other,1500.0,4.0,110.0,4.0
8686,other,1839.0,3.0,165.0,3.0
8688,other,900.0,2.0,70.0,2.0
8690,other,1500.0,3.0,149.0,3.0
8693,other,750.0,2.0,50.0,1.0
8694,other,600.0,3.0,75.0,2.0
8695,other,1605.0,2.0,85.0,3.0
8698,other,1500.0,1.0,19.5,1.0
8700,other,1200.0,2.0,70.0,2.0
8701,other,1200.0,2.0,160.0,2.0
8702,other,1904.0,3.0,155.0,3.0
8703,other,2770.0,4.0,315.0,3.0
8704,other,813.0,1.0,39.0,1.0
8707,other,1630.0,2.0,97.78,3.0
8709,other,2425.0,4.0,173.0,4.0
8713,other,1280.0,2.0,75.0,2.0
8714,other,735.0,1.0,75.0,1.0
8715,other,500.0,1.0,24.0,1.0
8717,other,1200.0,4.0,145.0,3.0
8718,other,1200.0,2.0,100.0,2.0
8719,other,1200.0,3.0,160.0,3.0
8720,other,1265.0,2.0,82.0,3.0
8723,other,1850.0,3.0,98.0,3.0
8724,other,2360.0,4.0,150.0,4.0
8725,other,1030.0,2.0,77.25,2.0
8727,other,2000.0,3.0,160.0,3.0
8728,other,1575.0,3.0,93.0,3.0
8729,other,1300.0,2.0,70.0,3.0
8731,other,1380.0,2.0,75.0,2.0
8736,other,3100.0,3.0,250.0,3.0
8737,other,1190.0,2.0,100.0,2.0
8738,other,1827.0,3.0,100.0,3.0
8739,other,1500.0,3.0,95.0,3.0
8740,other,1180.0,2.0,63.0,2.0
8745,other,1645.0,3.0,95.0,3.0
8746,other,1200.0,4.0,140.0,4.0
8749,other,1097.0,2.0,65.0,2.0
8750,other,1600.0,3.0,165.0,4.0
8752,other,900.0,2.0,110.0,2.0
8753,other,1200.0,2.0,125.0,2.0
8754,other,1355.0,2.0,75.0,2.0
8756,other,7500.0,4.0,900.0,4.0
8759,other,4104.0,4.0,360.0,4.0
8762,other,2080.0,2.0,150.0,2.0
8763,other,1505.0,2.0,90.0,2.0
8764,other,1200.0,3.0,95.75,3.0
8765,other,1810.0,4.0,148.0,3.0
8767,other,1530.0,2.0,97.0,3.0
8772,other,1500.0,2.0,130.0,3.0
8776,other,1400.0,2.0,80.0,2.0
8777,other,1533.0,3.0,150.0,3.0
8779,other,3730.0,6.0,450.0,4.0
8780,other,745.0,2.0,50.0,2.0
8782,other,1355.0,2.0,95.0,2.0
8783,other,833.0,1.0,49.0,1.0
8785,other,3000.0,5.0,270.0,4.0
8786,other,1220.0,2.0,68.0,2.0
8787,other,3811.0,3.0,475.0,4.0
8788,other,1545.0,3.0,85.0,3.0
8790,other,1350.0,2.0,110.0,2.0
8792,other,1200.0,2.0,68.0,3.0
8794,other,2000.0,4.0,180.0,5.0
8798,other,1280.0,4.0,115.0,4.0
8799,other,1200.0,3.0,85.0,3.0
8801,other,1655.0,3.0,155.0,3.0
8802,other,1150.0,2.0,74.0,2.0
8804,other,1200.0,2.0,108.0,3.0
8805,other,1200.0,2.0,75.0,2.0
8810,other,1500.0,2.0,203.0,2.0
8813,other,4500.0,9.0,500.0,9.0
8816,other,1550.0,3.0,160.0,3.0
8819,other,1758.0,3.0,95.0,3.0
8820,other,3179.0,5.0,351.0,4.0
8822,other,1200.0,3.0,85.0,2.0
8824,other,1800.0,3.0,140.0,3.0
8827,other,3900.0,4.0,333.0,4.0
8828,other,2400.0,4.0,200.0,3.0
8829,other,1645.0,3.0,87.5,3.0
8831,other,2600.0,3.0,140.0,3.0
8832,other,950.0,2.0,60.0,2.0
8838,other,1900.0,3.0,205.0,3.0
8840,other,1402.0,2.0,85.0,3.0
8842,other,2100.0,3.0,240.0,3.0
8846,other,1200.0,3.0,140.0,3.0
8847,other,814.0,2.0,55.0,2.0
8850,other,435.0,1.0,19.5,1.0
8851,other,1590.0,3.0,120.0,3.0
8852,other,3754.0,6.0,430.0,4.0
8855,other,1450.0,2.0,89.6,3.0
8857,other,1340.0,2.0,77.0,2.0
8860,other,1665.0,3.0,105.0,3.0
8862,other,2300.0,4.0,200.0,4.0
8863,other,1210.0,2.0,76.0,2.0
8868,other,1065.0,2.0,58.0,2.0
8871,other,1636.0,3.0,97.0,3.0
8872,other,3600.0,4.0,450.0,4.0
8875,other,1200.0,3.0,72.0,3.0
8879,other,1000.0,1.0,75.0,2.0
8881,other,905.0,1.0,52.0,1.0
8883,other,1170.0,2.0,86.0,2.0
8884,other,4830.0,5.0,390.0,4.0
8885,other,850.0,2.0,75.0,2.0
8889,other,2065.0,3.0,130.0,3.0
8890,other,1150.0,2.0,125.0,2.0
8893,other,2550.0,4.0,290.0,3.0
8894,other,615.0,1.0,24.0,1.0
8895,other,3080.0,2.0,285.0,4.0
8897,other,3400.0,6.0,420.0,4.0
8898,other,450.0,1.0,25.0,1.0
8899,other,1100.0,2.0,85.0,2.0
8904,other,1036.0,2.0,110.0,2.0
8908,other,1376.0,4.0,156.0,4.0
8913,other,1080.0,2.0,62.0,2.0
8917,other,1475.0,2.0,200.0,3.0
8918,other,1200.0,3.0,96.25,3.0
8920,other,412.5,1.0,19.8,1.0
8921,other,2631.0,3.0,200.0,4.0
8922,other,830.0,2.0,60.0,2.0
8923,other,1500.0,2.0,88.0,2.0
8926,other,856.0,2.0,48.0,2.0
8927,other,1143.0,2.0,62.0,2.0
8929,other,1117.0,2.0,110.0,2.0
8930,other,600.0,1.0,43.0,1.0
8934,other,1200.0,3.0,70.0,3.0
8935,other,2675.0,4.0,290.0,4.0
8939,other,1477.0,2.0,80.0,3.0
8940,other,3500.0,5.0,450.0,4.0
8941,other,1793.0,3.0,98.0,3.0
8945,other,1020.0,2.0,62.0,2.0
8946,other,3563.0,6.0,310.0,4.0
8949,other,3300.0,5.0,318.0,4.0
8950,other,1200.0,3.0,165.0,3.0
8954,other,1718.0,3.0,223.0,3.0
8955,other,1200.0,2.0,75.0,3.0
8956,other,985.0,2.0,55.0,2.0
8961,other,1030.0,2.0,80.0,2.0
8963,other,1150.0,2.0,69.0,2.0
8966,other,1500.0,2.0,90.0,3.0
8967,other,900.0,2.0,55.0,2.0
8972,other,1750.0,2.0,225.0,4.0
8974,other,1100.0,2.0,78.0,2.0
8975,other,1180.0,2.0,74.0,2.0
8977,other,1540.0,3.0,85.0,3.0
8979,other,1800.0,3.0,230.0,3.0
8981,other,2000.0,3.0,120.0,3.0
8982,other,2000.0,3.0,145.0,3.0
8983,other,500.0,1.0,15.0,1.0
8989,other,3160.0,4.0,206.0,4.0
8990,other,922.0,2.0,70.0,2.0
8991,other,850.0,2.0,72.0,2.0
8992,other,1200.0,1.0,65.0,2.0
8994,other,1233.0,2.0,100.0,2.0
9002,other,1936.0,3.0,110.0,3.0
9003,other,1652.5,3.0,90.0,3.0
9005,other,1500.0,3.0,138.0,3.0
9006,other,700.0,2.0,43.0,2.0
9007,other,1750.0,3.0,170.0,3.0
9008,other,1365.0,3.0,99.0,3.0
9011,other,708.0,1.0,55.0,2.0
9012,other,1680.0,3.0,135.0,3.0
9013,other,990.0,2.0,58.0,2.0
9014,other,1240.0,2.0,100.0,2.0
9015,other,1810.0,3.0,118.0,3.0
9016,other,2005.0,3.0,240.0,3.0
9019,other,1000.0,2.0,97.0,2.0
9022,other,1430.0,3.0,78.65,3.0
9024,other,1200.0,2.0,45.0,1.0
9029,other,840.0,1.0,75.0,1.0
9030,other,1760.0,2.0,116.0,3.0
9031,other,3317.5,5.0,268.5,4.0
9032,other,600.0,1.0,52.0,2.0
9033,other,1670.0,3.0,160.0,3.0
9036,other,1200.0,2.0,75.6,3.0
9037,other,2400.0,5.0,285.0,5.0
9038,other,2100.0,4.0,150.0,4.0
9042,other,1550.0,4.0,120.0,4.0
9043,other,905.0,2.0,50.0,2.0
9044,other,1495.0,3.0,200.0,3.0
9046,other,550.0,1.0,23.0,1.0
9049,other,1080.0,2.0,75.0,3.0
9051,other,1537.0,3.0,110.0,3.0
9052,other,1750.0,3.0,150.0,3.0
9053,other,2800.0,7.0,250.0,7.0
9055,other,1191.0,2.0,90.0,2.0
9058,other,2849.0,5.0,250.0,4.0
9063,other,827.0,2.0,45.0,2.0
9070,other,1205.0,2.0,70.0,2.0
9074,other,2200.0,4.0,160.0,3.0
9077,other,1900.0,3.0,155.0,3.0
9078,other,1200.0,1.0,95.0,2.0
9080,other,1100.0,2.0,61.0,2.0
9081,other,1100.0,2.0,110.0,2.0
9082,other,1942.0,3.0,155.0,3.0
9083,other,1200.0,4.0,80.0,3.0
9086,other,1515.0,3.0,90.0,3.0
9089,other,1200.0,4.0,95.0,4.0
9095,other,1200.0,1.0,69.0,1.0
9096,other,1717.0,3.0,99.0,3.0
9098,other,1200.0,1.0,48.0,1.0
9099,other,1430.0,2.0,78.65,3.0
9101,other,1190.0,2.0,70.0,2.0
9103,other,2690.0,4.0,185.0,4.0
9104,other,1594.0,3.0,99.0,3.0
9105,other,1250.0,2.0,68.0,2.0
9106,other,1290.0,1.0,77.5,2.0
9108,other,1464.0,2.0,145.0,2.0
9109,other,1200.0,2.0,75.0,2.0
9112,other,1485.0,2.0,156.0,3.0
9113,other,2070.0,3.0,135.0,3.0
9116,other,800.0,2.0,55.0,2.0
9118,other,1480.0,2.0,125.0,3.0
9120,other,1500.0,2.0,130.0,2.0
9121,other,2010.0,3.0,125.0,3.0
9122,other,1504.0,2.0,100.0,3.0
9124,other,1602.0,2.0,165.0,3.0
9125,other,1200.0,4.0,130.0,4.0
9126,other,1800.0,3.0,220.0,3.0
9132,other,1862.0,3.0,120.0,3.0
9133,other,2700.0,3.0,200.0,3.0
9134,other,1677.0,3.0,98.0,3.0
9136,other,1490.0,2.0,115.0,3.0
9138,other,1740.0,3.0,120.0,3.0
9139,other,1020.0,2.0,60.0,2.0
9140,other,550.0,1.0,16.0,1.0
9143,other,3664.0,3.0,325.0,3.0
9144,other,690.0,2.0,42.0,2.0
9145,other,1520.0,3.0,111.0,3.0
9147,other,1200.0,4.0,86.0,4.0
9148,other,1250.0,2.0,90.0,2.0
9149,other,1900.0,2.0,190.0,3.0
9152,other,1602.0,2.0,170.0,3.0
9153,other,1230.0,2.0,70.0,2.0
9154,other,1600.0,3.0,95.0,3.0
9155,other,450.0,1.0,60.0,1.0
9156,other,600.0,2.0,23.0,1.0
9157,other,3463.0,6.0,310.0,4.0
9158,other,1200.0,2.0,85.0,2.0
9161,other,2000.0,4.0,130.0,3.0
9162,other,1350.0,4.0,140.0,4.0
9165,other,1175.0,2.0,79.0,2.0
9167,other,1112.0,2.0,68.0,2.0
9170,other,1158.0,2.0,75.0,2.0
9173,other,1200.0,2.0,90.0,2.0
9174,other,1266.67,2.0,69.0,2.0
9176,other,2000.0,2.0,160.0,2.0
9180,other,2679.0,5.0,280.0,4.0
9181,other,1230.0,2.0,75.0,2.0
9183,other,3150.0,5.0,145.0,8.0
9184,other,2400.0,2.0,135.0,2.0
9185,other,880.0,2.0,48.0,2.0
9190,other,1022.0,2.0,57.0,2.0
9191,other,1200.0,2.0,76.0,2.0
9194,other,1605.0,3.0,100.0,3.0
9195,other,1542.0,3.0,98.0,3.0
9198,other,1333.0,2.0,77.27,2.0
9199,other,1100.0,3.0,110.0,3.0
9200,other,1050.0,2.0,70.0,2.0
9204,other,1200.0,4.0,165.0,4.0
9205,other,1100.0,2.0,145.0,3.0
9207,other,1200.0,3.0,99.0,3.0
9210,other,1000.0,2.0,60.0,2.0
9211,other,5720.0,3.0,350.0,3.0
9213,other,1012.0,2.0,59.0,2.0
9216,other,1200.0,4.0,140.0,4.0
9217,other,600.0,2.0,39.0,2.0
9220,other,1700.0,3.0,111.0,3.0
9224,other,1780.0,3.0,110.0,3.0
9226,other,1080.0,3.0,149.0,3.0
9227,other,900.0,2.0,65.0,3.0
9229,other,1200.0,3.0,160.0,4.0
9230,other,1540.0,3.0,85.0,3.0
9231,other,2456.0,3.0,220.0,3.0
9233,other,1530.0,2.0,185.0,2.0
9236,other,1717.0,3.0,120.0,3.0
9239,other,1475.0,2.0,171.0,2.0
9241,other,650.0,1.0,16.0,1.0
9243,other,1504.0,2.0,102.0,3.0
9245,other,1800.0,4.0,145.0,4.0
9246,other,3000.0,4.0,240.0,4.0
9248,other,1625.0,3.0,92.0,3.0
9249,other,2400.0,4.0,250.0,4.0
9252,other,1490.0,2.0,92.0,3.0
9254,other,1044.0,2.0,60.0,2.0
9258,other,1567.2,2.0,190.0,3.0
9263,other,1293.0,2.0,75.0,2.0
9265,other,860.0,2.0,65.5,2.0
9266,other,1374.0,2.0,88.0,3.0
9270,other,2000.0,2.0,160.0,4.0
9271,other,834.0,1.0,62.0,1.0
9272,other,600.0,1.0,52.0,1.0
9273,other,2000.0,4.0,135.0,4.0
9274,other,2750.0,3.0,260.0,3.0
9278,other,1280.0,2.0,90.0,2.0
9280,other,2075.0,3.0,175.0,3.0
9287,other,2274.24,4.0,160.0,3.0
9289,other,900.0,3.0,105.0,2.0
9292,other,1350.0,3.0,75.0,3.0
9294,other,470.0,2.0,10.0,1.0
9296,other,1313.0,4.0,150.0,3.0
9297,other,2515.0,4.0,155.0,3.0
9300,other,2665.0,3.0,350.0,3.0
9302,other,3500.0,5.0,450.0,4.0
9309,other,2400.0,5.0,300.0,6.0
9310,other,3000.0,4.0,130.0,8.0
9311,other,1235.0,2.0,140.0,2.0
9312,other,3200.0,3.0,260.0,3.0
9313,other,1450.0,3.0,90.0,3.0
9314,other,670.0,1.0,50.0,1.0
9315,other,3754.0,6.0,480.0,4.0
9316,other,1893.0,3.0,115.0,3.0
9319,other,1200.0,2.0,100.0,3.0
9320,other,1205.0,2.0,70.0,2.0
9321,other,1500.0,3.0,90.0,3.0
9323,other,1250.0,2.0,67.0,2.0
9326,other,375.0,1.0,26.0,1.0
9327,other,800.0,3.0,59.5,2.0
9329,other,1400.0,2.0,85.0,2.0
9330,other,1800.0,2.0,100.0,3.0
9331,other,925.0,2.0,70.0,2.0
9334,other,3500.0,2.0,350.0,4.0
9337,other,2100.0,4.0,255.0,3.0
9338,other,400.0,1.0,35.0,1.0
9341,other,2400.0,5.0,180.0,4.0
9342,other,6000.0,1.0,276.0,1.0
9343,other,825.0,2.0,40.0,1.0
9345,other,5000.0,5.0,600.0,4.0
9347,other,4800.0,5.0,420.0,4.0
9348,other,3400.0,3.0,400.0,3.0
9349,other,600.0,1.0,33.0,1.0
9351,other,2600.0,3.0,147.0,3.0
9353,other,800.0,1.0,72.0,1.0
9355,other,1225.0,2.0,82.0,3.0
9356,other,655.0,1.0,27.0,1.0
9357,other,1196.0,2.0,96.0,2.0
9358,other,927.0,2.0,50.0,2.0
9359,other,600.0,1.0,18.0,1.0
9361,other,2800.0,4.0,200.0,4.0
9364,other,800.0,2.0,85.0,2.0
9365,other,985.0,2.0,57.0,2.0
9366,other,6000.0,12.0,150.0,11.0
9368,other,600.0,2.0,80.0,2.0
9369,other,1503.0,2.0,93.0,3.0
9374,other,1768.0,3.0,95.0,3.0
9375,other,3060.0,4.0,350.0,4.0
9376,other,800.0,1.0,32.0,1.0
9378,other,600.0,1.0,35.0,1.0
9379,other,1010.0,2.0,55.0,2.0
9382,other,3978.0,4.0,428.0,4.0
9385,other,2008.0,3.0,170.0,3.0
9386,other,2095.0,3.0,142.0,3.0
9388,other,1600.0,2.0,88.0,3.0
9389,other,1350.0,4.0,160.0,4.0
9390,other,500.0,1.0,20.0,1.0
9391,other,1280.0,2.0,100.0,3.0
9392,other,1650.0,3.0,110.0,3.0
9395,other,1044.0,2.0,85.0,2.0
9397,other,840.0,1.0,99.0,2.0
9400,other,3870.0,4.0,411.0,4.0
9402,other,1835.0,3.0,175.0,3.0
9405,other,425.0,1.0,15.0,1.0
9408,other,2380.0,4.0,242.0,4.0
9409,other,900.0,1.0,70.0,2.0
9410,other,1517.0,2.0,125.0,2.0
9412,other,3602.0,4.0,280.0,4.0
9413,other,2159.0,3.0,120.0,3.0
9414,other,1200.0,3.0,72.0,3.0
9415,other,1850.0,3.0,175.0,6.0
9416,other,510.0,1.0,34.0,1.0
9417,other,1166.0,2.0,65.0,2.0
9418,other,2700.0,2.0,260.0,3.0
9419,other,1350.0,2.0,175.0,3.0
9421,other,940.0,2.0,56.0,2.0
9424,other,1645.0,3.0,95.0,3.0
9426,other,1000.0,2.0,63.0,2.0
9428,other,1998.0,3.0,117.0,3.0
9431,other,527.0,1.0,35.0,1.0
9432,other,1804.0,3.0,150.0,3.0
9433,other,1350.0,3.0,81.0,3.0
9435,other,3000.0,3.0,300.0,4.0
9439,other,1200.0,4.0,110.0,4.0
9441,other,1217.0,2.0,164.0,2.0
9444,other,600.0,1.0,45.0,1.0
9445,other,672.0,1.0,27.0,1.0
9446,other,1280.0,3.0,87.0,3.0
9448,other,1567.0,3.0,100.0,3.0
9449,other,2350.0,3.0,210.0,3.0
9452,other,560.0,1.0,19.0,1.0
9454,other,520.0,2.0,29.0,1.0
9455,other,1950.0,3.0,230.0,3.0
9456,other,600.0,1.0,58.0,1.0
9457,other,1000.0,1.0,19.0,1.0
9459,other,375.0,1.0,40.0,1.0
9461,other,2000.0,2.0,120.0,2.0
9466,other,1130.0,2.0,74.0,2.0
9467,other,1407.0,2.0,83.87,2.0
9469,other,1350.0,4.0,160.0,4.0
9470,other,2375.0,3.0,260.0,4.0
9471,other,1200.0,2.0,67.0,2.0
9472,other,1872.0,3.0,152.0,3.0
9473,other,1400.0,3.0,90.0,3.0
9474,other,812.0,1.0,26.0,1.0
9476,other,600.0,2.0,35.0,1.0
9490,other,1800.0,4.0,115.0,3.0
9492,other,1499.0,3.0,89.0,3.0
9495,other,1050.0,2.0,65.0,2.0
9496,other,905.0,2.0,50.0,2.0
9500,other,3155.0,3.0,315.0,3.0
9505,other,1464.0,2.0,135.0,3.0
9507,other,1200.0,2.0,75.0,2.0
9508,other,1707.0,3.0,171.0,3.0
9509,other,565.0,1.0,33.0,1.0
